ClienteId;Sexo;DataNascimento
17423;2;07/11/1993
17424;2;14/01/1987
17425;1;24/07/1999
17426;2;13/02/1982
17427;1;02/08/1994
17428;1;26/03/1981
17429;2;24/12/1999
17430;2;10/06/1982
17431;1;11/07/2001
17432;2;27/06/1991
17433;1;22/06/1982
17434;1;04/04/1984
17435;2;23/10/1989
17436;2;31/10/2002
17437;1;18/10/1991
17438;2;30/10/1990
17439;1;28/12/2002
17440;2;20/10/1984
17441;2;30/12/1991
17442;2;09/04/1986
17443;1;28/02/2002
17444;2;12/08/1990
17445;1;17/11/1980
17446;2;20/11/1994
17447;2;01/05/1982
17448;2;20/11/2000
17449;1;17/08/1985
17450;2;02/04/1994
17451;2;31/01/1981
17452;1;19/01/1980
17453;2;07/04/1983
17454;2;27/11/1987
17455;2;03/02/1986
17456;1;23/01/1987
17457;2;25/12/1986
17458;1;27/05/1980
17459;1;23/09/1997
17460;1;20/04/1996
17461;1;30/08/2002
17462;1;18/08/2002
17463;2;09/08/1983
17464;1;07/07/1982
17465;1;11/01/1996
17466;1;05/05/1995
17467;2;12/11/1988
17468;2;18/04/1999
17469;2;07/09/2002
17470;1;27/11/1998
17471;1;10/05/2000
17472;1;12/01/2001
17473;2;27/01/1985
17474;1;11/10/1997
17475;2;24/11/1983
17476;1;24/07/1996
17477;2;14/11/2000
17478;2;16/12/1999
17479;1;02/09/1995
17480;1;15/01/1991
17481;1;30/01/2002
17482;1;25/03/1992
17483;1;29/04/1988
17484;1;28/04/1981
17485;1;15/07/1993
17486;1;14/10/1983
17487;2;21/01/1980
17488;2;25/10/1986
17489;2;13/06/1983
17490;2;04/10/1986
17491;1;31/07/1999
17492;1;10/10/1982
17493;2;14/04/1992
17494;1;24/03/1994
17495;1;24/12/1985
17496;1;24/03/1981
17497;2;03/03/1981
17498;1;24/10/1995
17499;1;05/11/1982
17500;1;04/09/1982
17501;1;10/08/1985
17502;1;29/09/1995
17503;1;16/02/2001
17504;1;21/10/2000
17505;2;13/02/1997
17506;1;29/09/1985
17507;2;20/09/1980
17508;1;23/10/1985
17509;1;04/04/1997
17510;1;09/03/1995
17511;2;22/01/1997
17512;1;23/12/1991
17513;1;06/11/1981
17514;1;11/08/1998
17515;1;11/08/1982
17516;1;05/09/1993
17517;1;05/02/1991
17518;2;05/02/1984
17519;1;12/03/1980
17520;1;12/06/1985
17521;1;29/03/1994
17522;2;16/11/1998
17523;1;10/05/1980
17524;1;04/11/1996
17525;2;08/12/1989
17526;2;26/11/1994
17527;1;19/04/1986
17528;2;04/11/1990
17529;1;09/04/1989
17530;1;27/04/1987
17531;2;27/08/1999
17532;1;15/10/1991
17533;1;19/07/1991
17534;2;05/09/1985
17535;2;17/06/1993
17536;2;11/05/1998
17537;1;19/09/2002
17538;2;28/09/1999
17539;1;07/04/1985
17540;1;23/10/1993
17541;2;29/03/1984
17542;2;05/12/1988
17543;2;21/09/1990
17544;2;03/02/1995
17545;1;23/04/1995
17546;1;19/11/1993
17547;2;15/06/2000
17548;1;07/08/1993
17549;2;07/08/1981
17550;1;19/01/1980
17551;1;24/01/1993
17552;2;27/07/1998
17553;2;16/08/1984
17554;2;17/10/1987
17555;1;25/05/2001
17556;2;07/05/1980
17557;1;26/08/1982
17558;1;30/01/1996
17559;2;13/04/2001
17560;1;03/08/1988
17561;1;31/05/1982
17562;2;28/01/2001
17563;1;21/02/1986
17564;1;21/04/1982
17565;2;19/10/1981
17566;1;25/09/1988
17567;1;22/08/1988
17568;1;01/06/1995
17569;1;14/08/1982
17570;2;13/11/1988
17571;1;31/07/1997
17572;1;09/02/1988
17573;1;15/08/1982
17574;1;11/02/2002
17575;2;20/02/1985
17576;2;03/11/1985
17577;2;06/06/2002
17578;1;04/06/2002
17579;1;08/02/1990
17580;2;09/03/2000
17581;1;26/01/1996
17582;2;31/10/1986
17583;1;19/06/1992
17584;2;25/06/1999
17585;1;19/10/1984
17586;1;05/05/1986
17587;2;21/06/1989
17588;1;01/01/1990
17589;2;04/04/1997
17590;2;13/11/1990
17591;2;21/01/1998
17592;2;13/12/1993
17593;1;07/03/2002
17594;2;27/09/2002
17595;2;02/11/2001
17596;1;12/03/1996
17597;2;14/10/1997
17598;2;25/02/1999
17599;2;04/03/1983
17600;1;23/10/1986
17601;2;19/09/1990
17602;1;09/12/1993
17603;2;19/05/2000
17604;2;31/12/1992
17605;1;27/08/1985
17606;2;09/01/1996
17607;1;26/08/1987
17608;1;12/02/1997
17609;1;31/07/1993
17610;2;25/02/1991
17611;2;26/04/1981
17612;1;08/06/2000
17613;2;18/03/1980
17614;2;23/01/1984
17615;1;09/08/1990
17616;2;20/12/1997
17617;1;13/07/1997
17618;2;11/04/2001
17619;2;15/08/1996
17620;1;05/11/1993
17621;1;15/08/1985
17622;1;15/02/1992
17623;1;07/04/1981
17624;1;02/01/1996
17625;1;04/07/2001
17626;1;07/03/1986
17627;1;15/11/1988
17628;2;01/07/1992
17629;2;06/10/1983
17630;2;18/06/2002
17631;1;19/09/1993
17632;2;15/01/1985
17633;2;03/03/2000
17634;1;23/04/2000
17635;1;08/06/2002
17636;1;28/01/1986
17637;2;04/08/1990
17638;1;27/03/1990
17639;2;02/07/1986
17640;1;27/11/1996
17641;2;04/02/1990
17642;2;30/10/1991
17643;1;18/12/1990
17644;2;27/05/1988
17645;1;02/01/1997
17646;1;23/07/1987
17647;2;23/07/1984
17648;2;15/11/1990
17649;2;23/07/1998
17650;2;13/08/1996
17651;1;10/07/1993
17652;1;07/05/1997
17653;1;28/03/1987
17654;1;08/09/1999
17655;2;26/01/1982
17656;1;10/11/1982
17657;2;13/02/2001
17658;1;07/10/2000
17659;1;01/01/1980
17660;1;21/05/1987
17661;2;26/09/1999
17662;2;14/11/2001
17663;1;01/01/1989
17664;2;31/07/1996
17665;1;04/11/1993
17666;2;24/04/2001
17667;2;11/01/1995
17668;2;24/01/1993
17669;2;24/02/1997
17670;2;17/09/2000
17671;1;12/09/1983
17672;2;01/07/1991
17673;1;30/05/2001
17674;2;11/07/1980
17675;1;18/05/1982
17676;1;22/07/1996
17677;2;16/07/1986
17678;1;14/10/1983
17679;1;28/03/1999
17680;2;02/02/1985
17681;2;07/05/2002
17682;2;27/11/1990
17683;1;24/10/1980
17684;1;22/11/1987
17685;2;02/11/2000
17686;1;05/07/1988
17687;2;30/09/1983
17688;1;31/08/1988
17689;2;20/08/1990
17690;2;29/08/2000
17691;1;22/06/1992
17692;2;20/08/2002
17693;1;12/03/2001
17694;1;08/07/1988
17695;2;05/12/1989
17696;1;31/12/1989
17697;1;26/03/1987
17698;2;08/10/1994
17699;1;30/08/1990
17700;1;08/12/1995
17701;2;28/09/2000
17702;1;12/11/1985
17703;1;16/10/1982
17704;2;17/10/1991
17705;1;20/12/1983
17706;1;31/05/1981
17707;2;25/05/2001
17708;2;05/07/1991
17709;2;04/05/1990
17710;1;08/01/2002
17711;1;20/09/1989
17712;2;30/03/1998
17713;1;21/05/1981
17714;2;01/07/1983
17715;2;10/12/1992
17716;2;28/04/1993
17717;1;12/11/2001
17718;1;27/06/2002
17719;1;10/07/1993
17720;2;23/07/1983
17721;2;24/12/1981
17722;2;02/06/1983
17723;2;07/08/1989
17724;2;21/10/1998
17725;2;03/09/1986
17726;1;25/06/1998
17727;1;28/11/1989
17728;2;16/03/1986
17729;2;06/09/1995
17730;1;31/08/1997
17731;2;06/11/1984
17732;1;18/11/1987
17733;1;18/12/1992
17734;2;22/01/1997
17735;1;22/06/1999
17736;1;03/11/1980
17737;2;07/09/1983
17738;1;30/01/1992
17739;1;04/11/1985
17740;1;11/12/1990
17741;2;24/05/2001
17742;2;13/08/1982
17743;2;15/07/1990
17744;2;02/02/1981
17745;1;07/07/2001
17746;2;02/12/2001
17747;2;07/04/1986
17748;2;19/10/1991
17749;2;08/02/1999
17750;1;03/10/1996
17751;2;30/08/1990
17752;2;07/11/1980
17753;2;10/12/1995
17754;2;07/02/1995
17755;1;13/06/1989
17756;2;14/08/1985
17757;2;10/09/1999
17758;2;26/09/1999
17759;2;09/09/1984
17760;2;11/09/1998
17761;1;13/03/1982
17762;1;30/07/1999
17763;1;14/07/1991
17764;1;14/09/1998
17765;2;23/02/1986
17766;2;06/10/1991
17767;2;06/06/1980
17768;2;06/12/2000
17769;1;13/10/2000
17770;2;30/01/1990
17771;1;29/06/2001
17772;1;20/08/1980
17773;1;30/09/1983
17774;2;10/05/1991
17775;2;27/08/1999
17776;1;09/05/2001
17777;1;25/07/1984
17778;2;08/09/1982
17779;1;01/04/1998
17780;1;29/06/1992
17781;1;07/10/1990
17782;1;10/03/2000
17783;1;14/06/1994
17784;1;19/12/2001
17785;1;12/07/1996
17786;2;29/08/1988
17787;1;17/11/1999
17788;2;01/11/1985
17789;2;03/02/1981
17790;2;03/08/1998
17791;1;03/07/1984
17792;1;08/06/1996
17793;1;14/06/1989
17794;2;20/09/1990
17795;1;12/03/1992
17796;1;25/11/1996
17797;1;16/10/1998
17798;1;20/09/1989
17799;1;09/08/2000
17800;2;11/02/1986
17801;1;10/01/1987
17802;2;23/02/1998
17803;1;18/08/1998
17804;1;27/02/1996
17805;2;10/07/1994
17806;1;01/10/1985
17807;2;22/03/1997
17808;1;26/04/1980
17809;2;31/05/1998
17810;1;09/10/2001
17811;2;04/08/1993
17812;2;14/06/1988
17813;2;14/10/1988
17814;1;18/03/1983
17815;1;25/12/1982
17816;2;29/06/1991
17817;1;24/06/1999
17818;1;21/05/1992
17819;2;02/07/1997
17820;1;11/09/1989
17821;1;29/06/1991
17822;2;26/09/1993
17823;1;11/05/1982
17824;1;29/08/1992
17825;1;29/09/1990
17826;2;12/09/1998
17827;2;09/11/1989
17828;1;16/02/2002
17829;2;31/12/1998
17830;2;01/01/1990
17831;1;17/12/1991
17832;2;21/02/1996
17833;1;13/08/1991
17834;2;29/09/1991
17835;2;02/07/1997
17836;2;11/01/1986
17837;1;26/03/1992
17838;2;15/07/1982
17839;2;08/12/1980
17840;2;29/01/1982
17841;1;17/04/1991
17842;2;29/10/2001
17843;1;30/09/1989
17844;2;29/09/1984
17845;1;24/06/1986
17846;1;03/02/1983
17847;2;01/06/1984
17848;1;12/07/1999
17849;2;03/03/1993
17850;2;16/01/1992
17851;2;09/03/1994
17852;1;15/02/1995
17853;1;18/12/1987
17854;1;21/06/1984
17855;2;23/07/2000
17856;1;30/04/1997
17857;1;01/08/1982
17858;2;01/06/1981
17859;1;20/05/1997
17860;2;05/02/1983
17861;1;30/05/1983
17862;2;24/04/1985
17863;1;12/07/1988
17864;1;24/12/1983
17865;1;17/12/2002
17866;2;25/12/1986
17867;2;28/01/1983
17868;2;18/01/1984
17869;2;30/04/1994
17870;1;16/08/1983
17871;2;26/03/1987
17872;2;25/03/1987
17873;2;12/10/1999
17874;2;26/07/1998
17875;1;22/04/1995
17876;2;08/03/1987
17877;2;04/07/1999
17878;1;13/09/1988
17879;2;17/05/1997
17880;2;21/05/1994
17881;1;24/04/2000
17882;1;05/02/2000
17883;1;26/11/1999
17884;1;08/06/2001
17885;2;18/05/1982
17886;2;31/03/1985
17887;1;29/08/1994
17888;2;04/09/1981
17889;2;19/08/1993
17890;1;25/06/1994
17891;2;10/03/1982
17892;2;17/05/1983
17893;1;10/06/1988
17894;2;18/12/1987
17895;1;12/01/1997
17896;1;26/04/2002
17897;2;24/07/1993
17898;2;05/12/1986
17899;1;14/02/2001
17900;1;05/02/1998
17901;2;22/09/2000
17902;2;27/11/1985
17903;2;22/10/1986
17904;1;16/07/1990
17905;1;17/08/1997
17906;2;02/10/1980
17907;1;14/02/1989
17908;1;28/06/1992
17909;1;03/01/1980
17910;1;09/11/1988
17911;2;22/04/1986
17912;1;21/04/1992
17913;1;29/09/2002
17914;2;16/05/1994
17915;1;08/11/1982
17916;1;13/11/1992
17917;2;03/08/1990
17918;2;30/07/1988
17919;1;13/12/1988
17920;2;25/04/1994
17921;1;27/07/1987
17922;2;11/01/1994
17923;1;16/08/1996
17924;1;10/02/1990
17925;1;26/04/1994
17926;1;07/03/1987
17927;2;09/06/1992
17928;1;14/09/2001
17929;1;30/06/1995
17930;1;20/03/2002
17931;2;25/06/1988
17932;2;12/10/1995
17933;1;17/03/1994
17934;1;19/09/2000
17935;1;31/07/1982
17936;2;01/01/1996
17937;2;11/08/1983
17938;1;20/05/1995
17939;2;14/07/1989
17940;1;06/08/1986
17941;1;04/08/2000
17942;2;21/06/1983
17943;1;25/10/1993
17944;1;26/08/1995
17945;2;31/01/1992
17946;1;14/07/2001
17947;2;04/06/2001
17948;1;01/03/1981
17949;1;15/08/1981
17950;2;27/05/1980
17951;2;21/09/1989
17952;1;31/10/2002
17953;1;21/05/1983
17954;2;12/07/2002
17955;2;31/03/1994
17956;2;28/03/1984
17957;2;31/05/2000
17958;1;27/11/1985
17959;2;25/11/2001
17960;2;22/02/1996
17961;2;20/10/1991
17962;2;22/05/1986
17963;2;01/06/1996
17964;2;18/05/1995
17965;2;26/02/1995
17966;2;09/12/1986
17967;2;11/10/1982
17968;2;21/03/2002
17969;2;17/02/1985
17970;2;17/07/1987
17971;2;18/08/2000
17972;2;05/08/2002
17973;2;19/10/1994
17974;2;29/12/1980
17975;1;04/12/1981
17976;2;17/04/1995
17977;1;29/04/1998
17978;1;17/09/1988
17979;2;22/06/1996
17980;2;15/09/1995
17981;2;05/10/1995
17982;2;04/03/1988
17983;2;06/09/2001
17984;2;25/02/1986
17985;1;31/01/1998
17986;2;10/10/1984
17987;2;19/04/1983
17988;1;22/06/1990
17989;1;15/07/1993
17990;2;02/09/1980
17991;2;11/06/1992
17992;2;12/10/1980
17993;1;02/02/1993
17994;1;16/03/1999
17995;2;06/10/1991
17996;2;15/01/1993
17997;1;02/11/2001
17998;1;26/07/1986
17999;1;19/08/1992
18000;1;06/12/1981
18001;2;02/08/1998
18002;1;16/06/1983
18003;1;24/01/2001
18004;2;09/05/1994
18005;2;21/09/1991
18006;1;14/09/1996
18007;2;11/11/1984
18008;2;29/11/1982
18009;2;28/07/1980
18010;1;07/12/1993
18011;2;01/02/1986
18012;2;10/10/1990
18013;2;02/05/1984
18014;1;25/02/1998
18015;1;10/04/1996
18016;1;01/02/2000
18017;2;06/06/1981
18018;1;13/08/1997
18019;1;22/12/1988
18020;1;18/03/1997
18021;2;09/06/1991
18022;2;10/03/1984
18023;1;28/01/1994
18024;2;26/05/1996
18025;2;03/08/1999
18026;1;09/07/1983
18027;2;09/04/2000
18028;2;11/05/1985
18029;1;14/01/1987
18030;1;09/01/1982
18031;1;15/08/1993
18032;1;20/08/1985
18033;1;08/05/1991
18034;2;27/01/2001
18035;2;03/06/1986
18036;1;05/05/1997
18037;2;02/05/1991
18038;1;04/01/1983
18039;1;11/12/1993
18040;1;17/07/1990
18041;2;10/06/1983
18042;2;10/06/1985
18043;2;19/05/1981
18044;2;01/07/1992
18045;1;23/08/1998
18046;2;16/11/1987
18047;2;03/09/2002
18048;1;14/06/1997
18049;2;05/02/1987
18050;1;16/04/2001
18051;1;05/11/1981
18052;1;13/05/1991
18053;1;15/06/1990
18054;2;27/08/1992
18055;2;27/03/1988
18056;1;27/01/1990
18057;2;02/01/1987
18058;1;04/07/1981
18059;2;24/05/1987
18060;1;07/02/1989
18061;1;10/04/1998
18062;2;19/04/1981
18063;1;15/09/1997
18064;2;21/12/1997
18065;1;26/08/1997
18066;1;16/10/1997
18067;1;15/05/1983
18068;1;17/06/2002
18069;1;21/08/1996
18070;1;16/01/1987
18071;1;10/05/1981
18072;2;20/09/1988
18073;2;10/11/1984
18074;1;12/12/2002
18075;2;31/08/1993
18076;2;12/10/1996
18077;1;18/04/1984
18078;2;17/10/2002
18079;2;03/08/1983
18080;2;19/01/1993
18081;2;22/03/1991
18082;1;09/02/1998
18083;2;06/12/2002
18084;1;26/05/1989
18085;2;08/04/1998
18086;1;09/04/2001
18087;2;16/07/1982
18088;1;14/04/1990
18089;2;28/03/1994
18090;2;16/04/1985
18091;2;18/01/1987
18092;2;28/12/1982
18093;2;03/08/1984
18094;2;28/07/2000
18095;1;22/04/1994
18096;2;21/07/1988
18097;1;14/09/1981
18098;2;29/11/1991
18099;2;06/07/1994
18100;2;22/02/1991
18101;1;09/03/1993
18102;1;03/01/1991
18103;2;25/02/1984
18104;1;10/07/1985
18105;1;08/07/1990
18106;2;10/04/1992
18107;2;11/04/1993
18108;1;23/09/2000
18109;2;27/12/1995
18110;2;27/11/1996
18111;1;23/03/1981
18112;1;30/04/1982
18113;1;03/08/1990
18114;2;03/03/1981
18115;1;14/08/1988
18116;2;03/09/2001
18117;1;17/02/1981
18118;1;09/05/2001
18119;1;09/01/2001
18120;2;05/02/1981
18121;1;13/06/1994
18122;1;30/04/1989
18123;1;25/10/1983
18124;2;19/02/1996
18125;2;12/02/1996
18126;1;17/01/1996
18127;2;19/06/1992
18128;2;06/07/1999
18129;2;28/09/1984
18130;1;16/05/1984
18131;2;17/11/1995
18132;1;24/01/1984
18133;2;26/11/1999
18134;2;11/03/1989
18135;1;15/12/1984
18136;2;20/03/2001
18137;2;28/06/1981
18138;2;10/02/1984
18139;1;28/06/1985
18140;1;11/02/1986
18141;1;16/01/1984
18142;1;04/01/1990
18143;1;24/11/1994
18144;1;20/02/1996
18145;2;19/02/1992
18146;2;27/01/1990
18147;2;31/03/1987
18148;2;26/06/1995
18149;1;15/03/1985
18150;1;30/06/1993
18151;1;07/04/1999
18152;2;24/10/1995
18153;1;29/02/1996
18154;1;17/01/1991
18155;2;16/07/1980
18156;1;27/04/1998
18157;2;16/06/2002
18158;2;30/04/1991
18159;2;08/01/1996
18160;1;21/12/2001
18161;2;12/11/1988
18162;2;21/08/1985
18163;2;08/11/1987
18164;1;08/02/1992
18165;2;01/12/1989
18166;1;27/07/1997
18167;1;17/12/1992
18168;2;01/12/1992
18169;1;26/09/1994
18170;2;08/11/1990
18171;2;01/02/1982
18172;1;01/03/1997
18173;1;07/06/1988
18174;2;16/08/1995
18175;2;26/09/1988
18176;2;08/05/1999
18177;1;27/04/1986
18178;2;07/11/1983
18179;1;02/02/1980
18180;2;02/11/2002
18181;1;25/07/1987
18182;1;25/10/2002
18183;1;29/05/1982
18184;2;14/09/1995
18185;2;03/08/1997
18186;2;29/12/1998
18187;1;14/04/1980
18188;1;17/12/1991
18189;2;02/02/1983
18190;1;12/05/1980
18191;1;13/06/1999
18192;1;21/07/1985
18193;2;11/10/1995
18194;2;29/08/1992
18195;2;04/12/2001
18196;2;13/06/1984
18197;2;14/09/1982
18198;2;03/08/1992
18199;1;17/03/2000
18200;2;08/05/1981
18201;1;12/10/1980
18202;1;12/07/1989
18203;1;01/10/1987
18204;1;29/05/1985
18205;2;14/03/1994
18206;2;25/04/1994
18207;2;03/10/1986
18208;2;09/07/2000
18209;2;14/02/1999
18210;1;04/02/1986
18211;1;27/03/1993
18212;2;09/11/1999
18213;1;19/09/1989
18214;2;23/02/1993
18215;2;14/03/1996
18216;1;22/01/1989
18217;2;27/02/1981
18218;1;14/02/2001
18219;2;21/09/1989
18220;2;02/04/1986
18221;2;16/10/1984
18222;2;26/09/1996
18223;1;26/11/1997
18224;2;04/10/1994
18225;2;03/07/1991
18226;2;07/02/1983
18227;1;27/04/1980
18228;2;31/07/1997
18229;2;28/04/1992
18230;2;10/04/2002
18231;1;05/02/1996
18232;1;01/08/1985
18233;1;16/08/1992
18234;1;01/05/1994
18235;2;05/11/1985
18236;2;22/07/2002
18237;2;29/05/1984
18238;1;17/05/1992
18239;1;12/05/1987
18240;2;01/03/1996
18241;1;05/10/1993
18242;1;27/12/1994
18243;1;13/12/1986
18244;1;30/08/1990
18245;2;16/01/1983
18246;2;14/02/1996
18247;1;04/09/1980
18248;2;03/12/1996
18249;1;04/05/1982
18250;1;24/06/1980
18251;2;19/05/2000
18252;2;19/12/1999
18253;2;04/04/1998
18254;2;13/10/1984
18255;1;22/03/2001
18256;1;13/05/1995
18257;2;25/07/1981
18258;2;29/09/1987
18259;2;18/04/2000
18260;2;03/09/1983
18261;1;07/05/1992
18262;2;28/04/1995
18263;2;15/05/1987
18264;1;18/09/1989
18265;2;31/12/1991
18266;1;18/10/1987
18267;2;11/03/1982
18268;2;18/04/1993
18269;2;11/10/1992
18270;2;10/09/1986
18271;2;24/03/1996
18272;2;25/11/1990
18273;1;24/09/1983
18274;1;16/06/1981
18275;1;30/03/1982
18276;2;11/08/1985
18277;2;19/08/2002
18278;1;15/07/1994
18279;1;23/05/1995
18280;2;20/09/1984
18281;1;17/07/1985
18282;1;28/03/1981
18283;1;23/12/1993
18284;2;03/11/1999
18285;2;25/06/1985
18286;2;29/11/1989
18287;2;14/11/1988
18288;1;31/01/1993
18289;1;07/02/1989
18290;1;11/11/1986
18291;2;24/12/1991
18292;2;01/02/1994
18293;1;14/08/2000
18294;1;15/11/1997
18295;2;26/09/1985
18296;2;12/09/1993
18297;1;01/05/2001
18298;2;11/05/1987
18299;2;11/11/1993
18300;1;28/12/1994
18301;2;22/09/1984
18302;1;25/10/2000
18303;2;22/12/1988
18304;2;30/12/1980
18305;1;25/02/1982
18306;2;14/10/1987
18307;2;12/09/1984
18308;2;27/12/2001
18309;2;22/12/1996
18310;1;04/03/1981
18311;1;06/09/1980
18312;2;24/09/1984
18313;2;20/10/1983
18314;2;23/02/1984
18315;1;26/11/1994
18316;2;22/06/1981
18317;2;30/03/1993
18318;2;14/08/1998
18319;2;26/10/1980
18320;2;17/10/1998
18321;1;25/09/1981
18322;2;29/10/1988
18323;2;24/08/1982
18324;1;26/02/1993
18325;2;28/12/2000
18326;2;15/10/1986
18327;1;02/08/2000
18328;2;12/11/2002
18329;2;26/11/1981
18330;2;12/07/1993
18331;2;10/11/1984
18332;1;15/09/1990
18333;1;21/11/1994
18334;1;18/04/1987
18335;1;15/12/1982
18336;2;17/06/1983
18337;2;09/06/1986
18338;1;17/05/1993
18339;2;17/10/1981
18340;2;17/03/1991
18341;1;17/10/1985
18342;2;17/04/1980
18343;2;13/08/2001
18344;1;23/06/1987
18345;1;08/08/1996
18346;2;23/12/1989
18347;1;04/07/2000
18348;1;22/02/1992
18349;2;02/10/1989
18350;2;03/03/1986
18351;1;27/04/1996
18352;2;28/04/1984
18353;2;23/10/1988
18354;2;06/07/1990
18355;2;07/10/1998
18356;1;23/08/1993
18357;1;13/01/1990
18358;2;14/03/1982
18359;2;01/01/1980
18360;2;24/07/1989
18361;2;31/03/1996
18362;2;16/12/1997
18363;1;15/04/2000
18364;1;26/02/2000
18365;1;24/02/2002
18366;2;09/12/1997
18367;1;15/02/1994
18368;2;01/05/2000
18369;1;27/12/1987
18370;1;05/01/1990
18371;1;26/03/1991
18372;2;03/03/1983
18373;1;18/12/1990
18374;1;23/07/1995
18375;2;20/11/1996
18376;2;04/08/1997
18377;2;07/03/1990
18378;2;07/01/2002
18379;2;13/02/1987
18380;2;18/01/1990
18381;2;30/11/1986
18382;2;14/04/1993
18383;2;23/03/1995
18384;1;07/12/1992
18385;1;25/03/2002
18386;1;28/05/1987
18387;2;07/08/1983
18388;1;25/06/1989
18389;2;08/07/1986
18390;1;23/10/1996
18391;1;04/08/1981
18392;1;06/02/1985
18393;2;27/05/1986
18394;2;31/08/1985
18395;2;24/09/1980
18396;2;31/10/1980
18397;2;04/11/1984
18398;2;24/08/1989
18399;2;15/01/1983
18400;1;16/02/2000
18401;2;03/04/1983
18402;2;20/03/1997
18403;1;03/09/1992
18404;1;27/05/1994
18405;2;12/05/1991
18406;2;03/01/1981
18407;1;29/05/1981
18408;2;03/01/1983
18409;2;11/12/1992
18410;2;10/11/2002
18411;2;28/07/1992
18412;1;20/01/1982
18413;1;14/07/1993
18414;2;30/03/2002
18415;2;17/05/1996
18416;1;25/05/1999
18417;1;26/12/1987
18418;1;21/12/2002
18419;1;16/08/2001
18420;2;27/03/1987
18421;1;02/06/1983
18422;1;28/01/1991
18423;2;20/06/1986
18424;1;08/11/1988
18425;2;08/01/1983
18426;2;05/07/1999
18427;1;22/05/1995
18428;2;14/12/1996
18429;2;28/08/2000
18430;2;09/12/1983
18431;1;05/08/1987
18432;1;14/12/1981
18433;1;17/12/2002
18434;1;14/09/1987
18435;1;28/06/1999
18436;1;02/09/1995
18437;1;21/04/1997
18438;2;11/07/1999
18439;1;28/02/1996
18440;2;28/09/1995
18441;2;12/03/2000
18442;1;07/11/1993
18443;2;04/03/1995
18444;1;29/08/2001
18445;1;22/01/1993
18446;1;14/10/1990
18447;2;17/09/1992
18448;1;18/07/1999
18449;1;22/03/1986
18450;2;21/06/2001
18451;1;22/01/1995
18452;2;17/05/1980
18453;1;31/01/2002
18454;2;03/03/1996
18455;1;14/05/1988
18456;1;27/04/1997
18457;2;26/03/1984
18458;1;18/04/1987
18459;1;25/05/1988
18460;1;13/03/2002
18461;2;06/10/1997
18462;1;27/10/1999
18463;2;13/10/1989
18464;2;12/10/1992
18465;1;11/12/1993
18466;1;20/03/1995
18467;2;16/03/2000
18468;2;08/06/2001
18469;2;12/04/1988
18470;2;31/03/1982
18471;2;10/07/1998
18472;1;03/10/1993
18473;2;02/04/1998
18474;1;07/07/1995
18475;2;14/01/1997
18476;2;10/01/1996
18477;2;17/02/1988
18478;1;29/03/1985
18479;2;27/06/1995
18480;1;09/09/1984
18481;2;27/10/1997
18482;1;26/09/1982
18483;2;30/01/1994
18484;2;04/06/1994
18485;2;28/02/1985
18486;2;16/05/1994
18487;1;04/09/1987
18488;2;05/05/1984
18489;2;18/04/1997
18490;2;16/05/1994
18491;1;24/10/1990
18492;1;02/10/1990
18493;2;23/05/1996
18494;1;09/03/1998
18495;1;15/05/2002
18496;1;26/02/1982
18497;2;31/10/1986
18498;1;30/09/1992
18499;1;15/10/1994
18500;1;15/06/1990
18501;1;08/03/1997
18502;2;17/05/1991
18503;1;04/03/1982
18504;1;27/06/1985
18505;1;18/07/1999
18506;2;20/03/1998
18507;2;09/02/1985
18508;1;07/05/1992
18509;2;10/12/1998
18510;2;14/02/1989
18511;2;07/04/1999
18512;2;03/02/1994
18513;2;14/12/1997
18514;2;30/07/1986
18515;2;04/02/1999
18516;2;04/01/1988
18517;1;06/09/1982
18518;1;22/06/1986
18519;2;27/09/1999
18520;2;17/05/1995
18521;1;08/04/1998
18522;1;24/01/1999
18523;2;28/01/1982
18524;2;21/11/1995
18525;2;23/02/1991
18526;1;27/11/1980
18527;1;19/04/1997
18528;1;13/03/1992
18529;1;05/09/1982
18530;2;25/06/1982
18531;1;16/10/1990
18532;2;23/12/1982
18533;1;06/06/1986
18534;1;18/10/1981
18535;1;02/05/1996
18536;2;14/09/1997
18537;1;19/05/1989
18538;2;04/03/1989
18539;1;22/01/1983
18540;1;20/05/1984
18541;2;05/11/1992
18542;1;27/10/1985
18543;2;12/10/2001
18544;2;02/07/1990
18545;1;09/07/2000
18546;2;09/12/1999
18547;2;18/10/1981
18548;1;30/03/1990
18549;2;04/12/1991
18550;1;17/12/1981
18551;1;15/05/1980
18552;2;01/10/1990
18553;2;27/12/1980
18554;2;01/06/1987
18555;2;20/12/1995
18556;1;20/09/1982
18557;1;24/11/1999
18558;1;15/02/1991
18559;2;21/11/2000
18560;2;03/12/1986
18561;2;09/03/1997
18562;1;30/09/1980
18563;2;21/08/1981
18564;2;19/06/2002
18565;1;06/10/1996
18566;1;12/05/1987
18567;2;14/04/2001
18568;1;29/12/1989
18569;1;01/06/1987
18570;2;22/09/1991
18571;1;03/09/1994
18572;2;24/08/1999
18573;2;27/04/1992
18574;1;11/03/1999
18575;1;08/01/2001
18576;2;10/02/1983
18577;2;22/05/1982
18578;1;19/11/1983
18579;1;05/05/1997
18580;1;08/04/2000
18581;2;13/10/2000
18582;2;17/11/1991
18583;1;12/01/1997
18584;2;08/08/1989
18585;2;10/06/1988
18586;2;14/07/1988
18587;2;11/01/1999
